CRM_ATPT_CPTD_CD,LAW_CAT_CD,OFNS_DESC,PD_DESC,PREM_TYP_DESC,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,25-44,WHITE,F,25-44,BLACK,F
COMPLETED,FELONY,GRAND LARCENY,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,25-44,WHITE,M,25-44,WHITE,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,F,25-44,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,25-44,BLACK,M,25-44,WHITE,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - APT. HOUSE,45-64,BLACK,F,25-44,BLACK,M
COMPLETED,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,LEAVING SCENE-ACCIDENT-PERSONA,STREET,45-64,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,25-44,WHITE,M,25-44,WHITE,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,25-44,WHITE,M,45-64,BLACK,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,25-44,BLACK,M,25-44,BLACK HISPANIC,M
COMPLETED,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,45-64,WHITE,M,25-44,WHITE,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,GROCERY/BODEGA,25-44,WHITE,M,45-64,WHITE,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,45-64,WHITE HISPANIC,M,45-64,BLACK,F
COMPLETED,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - PUBLIC HOUSING,25-44,BLACK,M,25-44,BLACK,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,<18,BLACK,F,25-44,BLACK,F
COMPLETED,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,F,45-64,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,25-44,WHITE,M,25-44,WHITE,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,PARKING LOT/GARAGE (PRIVATE),25-44,BLACK,F,18-24,WHITE,F
COMPLETED,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,18-24,BLACK HISPANIC,M,25-44,BLACK HISPANIC,F
COMPLETED,MISDEMEANOR,CRIMINAL TRESPASS,"TRESPASS 3, CRIMINAL",RESIDENCE-HOUSE,18-24,BLACK,M,25-44,WHITE,M
COMPLETED,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,18-24,WHITE,M,18-24,WHITE,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,25-44,BLACK,M,25-44,BLACK,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",STREET,25-44,WHITE,M,25-44,WHITE,F
ATTEMPTED,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,<18,BLACK,M,25-44,BLACK,F
COMPLETED,FELONY,FELONY ASSAULT,STRANGULATION 1ST,STREET,25-44,BLACK HISPANIC,M,25-44,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE-HOUSE,25-44,AMER IND,F,<18,WHITE HISPANIC,M
COMPLETED,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,18-24,BLACK HISPANIC,M,45-64,BLACK,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,M,18-24,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - PUBLIC HOUSING,18-24,BLACK,M,25-44,WHITE HISPANIC,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,18-24,WHITE HISPANIC,M,<18,WHITE HISPANIC,F
COMPLETED,FELONY,FELONY ASSAULT,STRANGULATION 1ST,RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,M,45-64,BLACK,M
COMPLETED,FELONY,FELONY ASSAULT,STRANGULATION 1ST,RESIDENCE - APT. HOUSE,25-44,BLACK,M,25-44,BLACK,F
COMPLETED,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,25-44,BLACK HISPANIC,F,25-44,BLACK HISPANIC,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,25-44,BLACK,F,25-44,WHITE HISPANIC,F
COMPLETED,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED",BAR/NIGHT CLUB,25-44,WHITE,F,25-44,WHITE,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",GROCERY/BODEGA,25-44,BLACK,M,45-64,AMER IND,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE-HOUSE,25-44,WHITE,F,45-64,WHITE,F
COMPLETED,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,<18,BLACK,F,<18,BLACK,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,25-44,BLACK,M,25-44,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,RESIDENCE - APT. HOUSE,45-64,WHITE HISPANIC,M,45-64,ASIAN/PAC.ISL,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,PARKING LOT/GARAGE (PRIVATE),<18,BLACK,M,25-44,ASIAN/PAC.ISL,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,CHAIN STORE,25-44,BLACK,M,25-44,ASIAN/PAC.ISL,M
COMPLETED,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM NIGHT CLUB, UNATTENDED",BAR/NIGHT CLUB,18-24,WHITE HISPANIC,F,25-44,WHITE,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",STREET,25-44,BLACK,M,25-44,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,65+,BLACK,F,45-64,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,45-64,WHITE HISPANIC,F,25-44,WHITE HISPANIC,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,45-64,BLACK,F,25-44,BLACK,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE-HOUSE,25-44,BLACK,F,45-64,BLACK,F
COMPLETED,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,VIOLATION OF ORDER OF PROTECTI,RESIDENCE - APT. HOUSE,25-44,BLACK,M,18-24,BLACK,F
COMPLETED,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"CONTEMPT,CRIMINAL",RESIDENCE - APT. HOUSE,18-24,WHITE HISPANIC,F,25-44,WHITE HISPANIC,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,F,18-24,WHITE HISPANIC,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,25-44,WHITE,F,45-64,BLACK,F
COMPLETED,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,VIOLATION OF ORDER OF PROTECTI,STREET,45-64,BLACK,M,25-44,BLACK HISPANIC,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,25-44,WHITE,M,45-64,WHITE,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - PUBLIC HOUSING,18-24,BLACK,M,25-44,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - APT. HOUSE,25-44,WHITE,M,25-44,WHITE,M
COMPLETED,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,25-44,BLACK,M,25-44,BLACK,M
COMPLETED,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",GROCERY/BODEGA,25-44,WHITE,F,25-44,ASIAN/PAC.ISL,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,25-44,BLACK,M,25-44,BLACK,F
COMPLETED,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,45-64,BLACK,M,45-64,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - APT. HOUSE,45-64,WHITE HISPANIC,M,45-64,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE-HOUSE,18-24,WHITE,M,45-64,WHITE,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,M,25-44,BLACK HISPANIC,F
COMPLETED,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,25-44,BLACK,M,25-44,BLACK,F
COMPLETED,FELONY,MISCELLANEOUS PENAL LAW,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,18-24,WHITE HISPANIC,M,<18,WHITE HISPANIC,F
COMPLETED,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,STREET,18-24,WHITE HISPANIC,M,45-64,WHITE HISPANIC,F
COMPLETED,FELONY,ROBBERY,"ROBBERY,ATM LOCATION",BANK,18-24,BLACK,M,25-44,WHITE,F
COMPLETED,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2",STREET,25-44,WHITE HISPANIC,M,<18,WHITE HISPANIC,F
COMPLETED,MISDEMEANOR,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",RESTAURANT/DINER,<18,BLACK,M,<18,WHITE,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - APT. HOUSE,18-24,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,18-24,WHITE HISPANIC,M,45-64,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE-HOUSE,25-44,WHITE HISPANIC,M,18-24,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",SMALL MERCHANT,25-44,BLACK,F,25-44,WHITE,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",CHAIN STORE,25-44,WHITE,F,25-44,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,18-24,BLACK,M,25-44,WHITE,M
COMPLETED,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,45-64,WHITE,M,25-44,WHITE,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE-HOUSE,18-24,BLACK,M,45-64,BLACK,F
COMPLETED,MISDEMEANOR,OTHER OFFENSES RELATED TO THEF,"THEFT OF SERVICES, UNCLASSIFIE",TAXI (YELLOW LICENSED),18-24,WHITE,F,45-64,ASIAN/PAC.ISL,M
COMPLETED,MISDEMEANOR,PETIT LARCENY,"LARCENY,PETIT FROM STORE-SHOPL",FOOD SUPERMARKET,25-44,BLACK,M,25-44,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,25-44,BLACK,M,18-24,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,PETIT LARCENY,"LARCENY,PETIT BY FALSE PROMISE",SHOE,45-64,BLACK,M,<18,BLACK HISPANIC,M
COMPLETED,FELONY,MISCELLANEOUS PENAL LAW,CRIMINAL CONTEMPT 1,HOSPITAL,18-24,BLACK,M,25-44,BLACK,F
COMPLETED,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,<18,BLACK,M,25-44,WHITE,F
COMPLETED,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",STREET,25-44,ASIAN/PAC.ISL,M,25-44,ASIAN/PAC.ISL,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,18-24,BLACK HISPANIC,M,45-64,WHITE,F
COMPLETED,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"CONTEMPT,CRIMINAL",RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,M,45-64,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,M,25-44,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,M,<18,BLACK HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",RESIDENCE - APT. HOUSE,25-44,WHITE,M,45-64,WHITE,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,45-64,BLACK,M,45-64,WHITE HISPANIC,F
COMPLETED,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",STREET,45-64,WHITE HISPANIC,F,45-64,BLACK,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,M,45-64,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,45-64,BLACK,M,45-64,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,PARK/PLAYGROUND,65+,WHITE HISPANIC,M,25-44,BLACK,M
COMPLETED,FELONY,ROBBERY,"ROBBERY,UNLICENSED FOR HIRE VEHICLE",STREET,25-44,BLACK,M,45-64,ASIAN/PAC.ISL,M
COMPLETED,FELONY,ROBBERY,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,18-24,BLACK,M,18-24,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,18-24,WHITE HISPANIC,M,18-24,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,18-24,BLACK,M,18-24,WHITE HISPANIC,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,F,25-44,WHITE HISPANIC,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - APT. HOUSE,25-44,WHITE,F,25-44,WHITE,M
COMPLETED,MISDEMEANOR,PETIT LARCENY,"LARCENY,PETIT BY FALSE PROMISE",STREET,<18,BLACK,M,<18,ASIAN/PAC.ISL,M
COMPLETED,MISDEMEANOR,PETIT LARCENY,"LARCENY,PETIT FROM BUILDING,UN",CHAIN STORE,25-44,WHITE HISPANIC,F,25-44,WHITE HISPANIC,F
COMPLETED,FELONY,FELONY ASSAULT,STRANGULATION 1ST,RESIDENCE-HOUSE,18-24,BLACK,M,18-24,BLACK,F
COMPLETED,MISDEMEANOR,SEX CRIMES,"SEXUAL ABUSE 3,2",STREET,<18,WHITE HISPANIC,M,25-44,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,25-44,BLACK,M,25-44,WHITE,M
COMPLETED,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - PUBLIC HOUSING,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,PARKING LOT/GARAGE (PUBLIC),45-64,WHITE,M,45-64,WHITE,M
ATTEMPTED,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",PARK/PLAYGROUND,<18,BLACK,M,<18,ASIAN/PAC.ISL,M
COMPLETED,FELONY,CRIMINAL MISCHIEF & RELATED OF,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE - APT. HOUSE,18-24,BLACK,M,25-44,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - APT. HOUSE,18-24,BLACK,F,18-24,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,PARK/PLAYGROUND,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,18-24,WHITE HISPANIC,F,45-64,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,18-24,BLACK HISPANIC,M,<18,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - APT. HOUSE,18-24,WHITE HISPANIC,M,45-64,WHITE HISPANIC,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,25-44,WHITE HISPANIC,F,25-44,WHITE HISPANIC,M
COMPLETED,FELONY,GRAND LARCENY,"LARCENY,GRAND FROM PERSON,PICK",STREET,25-44,BLACK,M,18-24,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,<18,BLACK,F,<18,BLACK,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,18-24,BLACK,M,18-24,ASIAN/PAC.ISL,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,45-64,WHITE HISPANIC,M,45-64,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",STREET,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",FAST FOOD,25-44,BLACK,M,25-44,WHITE,M
COMPLETED,FELONY,FELONY ASSAULT,ASSAULT POLICE/PEACE OFFICER,STREET,25-44,WHITE,M,45-64,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,RESIDENCE - APT. HOUSE,25-44,BLACK HISPANIC,M,25-44,BLACK,F
COMPLETED,FELONY,MISCELLANEOUS PENAL LAW,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,25-44,ASIAN/PAC.ISL,M,25-44,ASIAN/PAC.ISL,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,25-44,WHITE,F,18-24,WHITE,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESTAURANT/DINER,18-24,WHITE HISPANIC,M,18-24,WHITE HISPANIC,F
COMPLETED,FELONY,FELONY ASSAULT,STRANGULATION 1ST,RESIDENCE - APT. HOUSE,18-24,WHITE,M,25-44,ASIAN/PAC.ISL,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - PUBLIC HOUSING,18-24,WHITE HISPANIC,F,<18,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,25-44,BLACK,M,25-44,BLACK,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",SMALL MERCHANT,25-44,WHITE,M,25-44,WHITE,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,18-24,BLACK,M,25-44,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",CHAIN STORE,45-64,WHITE HISPANIC,M,18-24,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",LOAN COMPANY,25-44,WHITE HISPANIC,M,45-64,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,RESIDENCE - APT. HOUSE,45-64,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,<18,BLACK,M,<18,BLACK,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,STREET,25-44,BLACK,F,45-64,BLACK,F
COMPLETED,FELONY,ROBBERY,"ROBBERY,PERSONAL ELECTRONIC DEVICE",TRANSIT - NYC SUBWAY,18-24,BLACK,M,25-44,BLACK,M
COMPLETED,FELONY,FELONY ASSAULT,ASSAULT POLICE/PEACE OFFICER,TRANSIT - NYC SUBWAY,<18,BLACK,M,45-64,BLACK,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,18-24,WHITE HISPANIC,M,25-44,WHITE HISPANIC,M
COMPLETED,FELONY,FELONY ASSAULT,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,65+,WHITE HISPANIC,M,65+,WHITE HISPANIC,F
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED",TRANSIT - NYC SUBWAY,45-64,WHITE,M,25-44,WHITE,M
COMPLETED,MISDEMEANOR,PETIT LARCENY,"LARCENY,PETIT FROM TRUCK",STREET,25-44,BLACK,M,25-44,WHITE HISPANIC,M
COMPLETED,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,JEWELRY,25-44,BLACK,M,45-64,ASIAN/PAC.ISL,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,25-44,WHITE,F,25-44,WHITE,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",STREET,25-44,BLACK,F,25-44,BLACK,M
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",OTHER,25-44,WHITE HISPANIC,F,45-64,WHITE HISPANIC,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,25-44,WHITE,M,25-44,WHITE,F
COMPLETED,MISDEMEANOR,OFF. AGNST PUB ORD SENSBLTY &,AGGRAVATED HARASSMENT 2,RESIDENCE - PUBLIC HOUSING,25-44,BLACK,M,45-64,BLACK,F
COMPLETED,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,LEAVING SCENE-ACCIDENT-PERSONA,STREET,25-44,WHITE,M,45-64,WHITE,F
COMPLETED,VIOLATION,HARRASSMENT 2,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,18-24,BLACK,F,45-64,BLACK,M
